session_id;answered_at;attempt_order;word_key;italian_word;clue_language;clue_column;clue;user_answer;is_correct;error_type;similarity_score;confused_with;task_attempt_number;is_first_try_correct;example
20260727_170723;2026-07-27T17:09:34;23;cosi cosi;Cosi cosi;İngilizce;İngilizcesi;So-so;cosi cosi;True;correct;1.0;;1;True;Come stai? Cosi cosi
20260727_170723;2026-07-27T17:09:39;24;mi dispiace;Mi dispiace;İngilizce;İngilizcesi;I’m sorry;mi dispiace;True;correct;1.0;;1;True;Mi dispiace, oggi non posso venire
20260727_170723;2026-07-27T17:09:43;25;mi piace;Mi piace;İngilizce;İngilizcesi;I like;mi piace;True;correct;1.0;;1;True;Mi piace fare fotografie quando viaggiare
20260727_170723;2026-07-27T17:09:47;26;perche;Perche;İngilizce;İngilizcesi;Why / Because;perche;True;correct;1.0;;1;True;Studio italiano perche andare in Italia
20260727_170723;2026-07-27T17:09:51;27;cosi cosi;Cosi cosi;Türkçe;Türkçesi;Şöyle böyle / Eh işte;cosi cosi;True;correct;1.0;;1;True;Come stai? Cosi cosi
20260727_170723;2026-07-27T17:09:55;28;mi dispiace;Mi dispiace;Türkçe;Türkçesi;Üzgünüm;mi dispiace;True;correct;1.0;;1;True;Mi dispiace, oggi non posso venire
20260727_170723;2026-07-27T17:10:00;29;quando;Quando;Türkçe;Türkçesi;Ne zaman / -dığında;quando;True;correct;1.0;;1;True;Quando vuoi mangiare e dove
20260727_170723;2026-07-27T17:10:03;30;solo;Solo;Türkçe;Türkçesi;Sadece / Yalnız;solo;True;correct;1.0;;1;True;Oggi sono solo a casa
20260727_170723;2026-07-27T17:10:07;31;chiedere;Chiedere;İngilizce;İngilizcesi;To ask / To request;chiedere;True;correct;1.0;;1;True;Vorrei chiedere un’informazione
20260727_170723;2026-07-27T17:10:17;32;perche;Perche;Türkçe;Türkçesi;Neden / Çünkü;perche;True;correct;1.0;;1;True;Studio italiano perche andare in Italia
20260727_170723;2026-07-27T17:10:22;33;generalmente;Generalmente;İngilizce;İngilizcesi;Generally / usually;generalmente;True;correct;1.0;;1;True;Generalmente studio italiano la sera
20260727_170723;2026-07-27T17:10:29;34;soldi;Soldi;Türkçe;Türkçesi;Para;soldi;True;correct;1.0;;1;True;Non ho abbastanza soldi per viaggiare
20260727_170723;2026-07-27T17:10:36;35;mattina;Mattina;Türkçe;Türkçesi;Sabah;mattina;True;correct;1.0;;1;True;Ogni mattina bevo un caffe
20260727_170723;2026-07-27T17:10:40;36;bere;Bere;İngilizce;İngilizcesi;To drink;bere;True;correct;1.0;;1;True;Bevo molta acqua durante il giorno
20260727_170723;2026-07-27T17:10:44;37;notte;Notte;Türkçe;Türkçesi;Gece;notte;True;correct;1.0;;1;True;Di notte dormo circa otto ore
20260727_170723;2026-07-27T17:10:49;38;i̇l piu;İl piu;İngilizce;İngilizcesi;The most;İl piu;True;correct;1.0;;1;True;Questo esercizio e il più difficile
