session_id;answered_at;attempt_order;word_key;italian_word;clue_language;clue_column;clue;user_answer;is_correct;error_type;similarity_score;confused_with;task_attempt_number;is_first_try_correct;example
20260802_005956;2026-08-02T01:04:31;25;camminare;Camminare;İngilizce;İngilizcesi;To walk;;False;no_recall;0.0;;1;False;Mi piace camminare per la città
20260802_005956;2026-08-02T01:04:36;26;dire;Dire;Türkçe;Türkçesi;Söylemek / Demek;dire;True;correct;1.0;;1;True;Puoi dire questa frase piu lentamente
20260802_005956;2026-08-02T01:04:59;27;anche se;Anche se;İngilizce;İngilizcesi;Even if / Although;anche se;True;correct;1.0;;1;True;Anche se sono stanco, studio italiano e inglese
20260802_005956;2026-08-02T01:05:15;28;fino;Fino;Türkçe;Türkçesi;-e kadar / -a kadar;fino;True;correct;1.0;;1;True;Lavoro fine alle sei e poi torno a casa
20260802_005956;2026-08-02T01:05:20;29;aggiungere;Aggiungere;İngilizce;İngilizcesi;To add;aggiungere;True;correct;1.0;;1;True;Vorrei aggiungere una nuova parola alla mia lista
20260802_005956;2026-08-02T01:05:26;30;semplice;Semplice;İngilizce;İngilizcesi;Simple / Easy;semplice;True;correct;1.0;;2;False;Questa frase e’ semplice da capire
20260802_005956;2026-08-02T01:05:31;31;aggiungere;Aggiungere;Türkçe;Türkçesi;Eklemek;agguingere;False;spelling_error;0.9;;1;False;Vorrei aggiungere una nuova parola alla mia lista
20260802_005956;2026-08-02T01:05:39;32;quindi;Quindi;İngilizce;İngilizcesi;So / Therefore / Then;quindi;True;correct;1.0;;1;True;Sono stanco, quindi rimango a casa
20260802_005956;2026-08-02T01:05:55;33;sensazione;Sensazione;Türkçe;Türkçesi;His / Duygu / İzlenim;sensazione;True;correct;1.0;;2;False;Ho una bella sensazione quando parlo italiano
20260802_005956;2026-08-02T01:06:02;34;puoi farmi;Puoi farmi;Türkçe;Türkçesi;Bana … yapabilir misin;puoi farmi;True;correct;1.0;;2;False;Puoi farmi un favore per favore
20260802_005956;2026-08-02T01:06:04;35;dire;Dire;İngilizce;İngilizcesi;To say / To tell;dire;True;correct;1.0;;1;True;Puoi dire questa frase piu lentamente
20260802_005956;2026-08-02T01:06:12;36;quanto;Quanto;Türkçe;Türkçesi;Ne kadar / Kaç tane;quanto;True;correct;1.0;;2;False;Quanto costa questo corso di italiano
20260802_005956;2026-08-02T01:06:19;37;quindi;Quindi;Türkçe;Türkçesi;Bu yüzden / dolayısıyla / O halde;quindi;True;correct;1.0;;2;False;Sono stanco, quindi rimango a casa
20260802_005956;2026-08-02T01:06:28;38;in piu;In piu;Türkçe;Türkçesi;Ayrıca / Ek olarak;in piu;True;correct;1.0;;1;True;Studio italiano e, in piu, ascolto podcast ogni giorno
20260802_005956;2026-08-02T01:06:38;39;fino;Fino;İngilizce;İngilizcesi;Until / Up to / As far as;fino;True;correct;1.0;;1;True;Lavoro fine alle sei e poi torno a casa
20260802_005956;2026-08-02T01:08:29;40;quanto;Quanto;İngilizce;İngilizcesi;How much / How many / As much as;quanto;True;correct;1.0;;1;True;Quanto costa questo corso di italiano
20260802_005956;2026-08-02T01:08:33;41;camminare;Camminare;İngilizce;İngilizcesi;To walk;camminare;True;correct;1.0;;2;False;Mi piace camminare per la città
20260802_005956;2026-08-02T01:08:39;42;spiegare;Spiegare;Türkçe;Türkçesi;Açıklamak;speigare;False;spelling_error;0.875;;1;False;Puoi spiegare il significato di questa parola
20260802_005956;2026-08-02T01:09:15;43;sperare;Sperare;İngilizce;İngilizcesi;To hope;sperare;True;correct;1.0;;1;True;Spero di andare in Italia l’anno prossimo
20260802_005956;2026-08-02T01:09:22;44;spiegare;Spiegare;Türkçe;Türkçesi;Açıklamak;spiegare;True;correct;1.0;;2;False;Puoi spiegare il significato di questa parola
20260802_005956;2026-08-02T01:09:28;45;aggiungere;Aggiungere;Türkçe;Türkçesi;Eklemek;aggiungere;True;correct;1.0;;2;False;Vorrei aggiungere una nuova parola alla mia lista
