session_id;answered_at;attempt_order;word_key;italian_word;clue_language;clue_column;clue;user_answer;is_correct;error_type;similarity_score;confused_with;task_attempt_number;is_first_try_correct;example
20260802_161046;2026-08-02T16:21:56;16;aggiungere;Aggiungere;İngilizce;İngilizcesi;To add;aggiungere;True;correct;1.0;;1;True;Vorrei aggiungere una nuova parola alla mia lista
20260802_161046;2026-08-02T16:22:02;17;puoi farmi;Puoi farmi;İngilizce;İngilizcesi;Can you make/do … for me;puoi farmi;True;correct;1.0;;1;True;Puoi farmi un favore per favore
20260802_161046;2026-08-02T16:22:05;18;ovviamente;Ovviamente;İngilizce;İngilizcesi;Obviously / Of course;ovviamente;True;correct;1.0;;1;True;Ovviamente voglio visitare Roma quando andrò in Italia
20260802_161046;2026-08-02T16:22:15;19;anche se;Anche se;Türkçe;Türkçesi;Olsa bile / Her ne kadar;anche se;True;correct;1.0;;1;True;Anche se sono stanco, studio italiano e inglese
20260802_161046;2026-08-02T16:22:18;20;spiegare;Spiegare;Türkçe;Türkçesi;Açıklamak;spiegare;True;correct;1.0;;1;True;Puoi spiegare il significato di questa parola
20260802_161046;2026-08-02T16:22:23;21;aggiungere;Aggiungere;Türkçe;Türkçesi;Eklemek;aggiungere;True;correct;1.0;;1;True;Vorrei aggiungere una nuova parola alla mia lista
20260802_161046;2026-08-02T16:22:27;22;non riesco;Non riesco;Türkçe;Türkçesi;Başaramıyorum / Yapamıyorum;non riesco;True;correct;1.0;;1;True;Non riesco a capire questa frase
20260802_161046;2026-08-02T16:22:30;23;sperare;Sperare;İngilizce;İngilizcesi;To hope;sperare;True;correct;1.0;;1;True;Spero di andare in Italia l’anno prossimo
20260802_161046;2026-08-02T16:22:34;24;scorsa;Scorsa;Türkçe;Türkçesi;Geçen / Önceki;scorsa;True;correct;1.0;;1;True;L’estate scorsa sono andato in Cappadocia
20260802_161046;2026-08-02T16:22:39;25;sensazione;Sensazione;Türkçe;Türkçesi;His / Duygu / İzlenim;sensazione;True;correct;1.0;;1;True;Ho una bella sensazione quando parlo italiano
20260802_161046;2026-08-02T16:22:44;26;non riesco;Non riesco;İngilizce;İngilizcesi;I can’t manage / Im unable;non riesco;True;correct;1.0;;1;True;Non riesco a capire questa frase
20260802_161046;2026-08-02T16:22:49;27;puoi farmi;Puoi farmi;Türkçe;Türkçesi;Bana … yapabilir misin;puoi farmi;True;correct;1.0;;1;True;Puoi farmi un favore per favore
20260802_161046;2026-08-02T16:22:54;28;fino;Fino;İngilizce;İngilizcesi;Until / Up to / As far as;fino;True;correct;1.0;;1;True;Lavoro fine alle sei e poi torno a casa
20260802_161046;2026-08-02T16:22:57;29;dire;Dire;Türkçe;Türkçesi;Söylemek / Demek;dire;True;correct;1.0;;1;True;Puoi dire questa frase piu lentamente
20260802_161046;2026-08-02T16:23:00;30;dire;Dire;İngilizce;İngilizcesi;To say / To tell;dire;True;correct;1.0;;1;True;Puoi dire questa frase piu lentamente
