session_id;answered_at;attempt_order;word_key;italian_word;clue_language;clue_column;clue;user_answer;is_correct;error_type;similarity_score;confused_with;task_attempt_number;is_first_try_correct;example
20260802_010934;2026-08-02T01:18:53;25;puoi farmi;Puoi farmi;İngilizce;İngilizcesi;Can you make/do … for me;puoi farmi;True;correct;1.0;;1;True;Puoi farmi un favore per favore
20260802_010934;2026-08-02T01:18:57;26;quanto;Quanto;İngilizce;İngilizcesi;How much / How many / As much as;quanto;True;correct;1.0;;1;True;Quanto costa questo corso di italiano
20260802_010934;2026-08-02T01:19:54;27;sperare;Sperare;İngilizce;İngilizcesi;To hope;sperare;True;correct;1.0;;1;True;Spero di andare in Italia l’anno prossimo
20260802_010934;2026-08-02T01:19:57;28;dai;Dai;Türkçe;Türkçesi;Haydi / Hadi ama;dai;True;correct;1.0;;1;True;Dai, andiamo al mare
20260802_010934;2026-08-02T01:20:00;29;fino;Fino;Türkçe;Türkçesi;-e kadar / -a kadar;fino;True;correct;1.0;;1;True;Lavoro fine alle sei e poi torno a casa
20260802_010934;2026-08-02T01:20:06;30;quanto;Quanto;Türkçe;Türkçesi;Ne kadar / Kaç tane;quanto;True;correct;1.0;;1;True;Quanto costa questo corso di italiano
20260802_010934;2026-08-02T01:20:11;31;puoi farmi;Puoi farmi;Türkçe;Türkçesi;Bana … yapabilir misin;puoi farmi;True;correct;1.0;;1;True;Puoi farmi un favore per favore
20260802_010934;2026-08-02T01:20:14;32;dire;Dire;Türkçe;Türkçesi;Söylemek / Demek;dire;True;correct;1.0;;1;True;Puoi dire questa frase piu lentamente
20260802_010934;2026-08-02T01:20:22;33;anche se;Anche se;Türkçe;Türkçesi;Olsa bile / Her ne kadar;anche se;True;correct;1.0;;1;True;Anche se sono stanco, studio italiano e inglese
20260802_010934;2026-08-02T01:20:27;34;ovviamente;Ovviamente;İngilizce;İngilizcesi;Obviously / Of course;ovviamente;True;correct;1.0;;1;True;Ovviamente voglio visitare Roma quando andrò in Italia
