session_id;answered_at;attempt_order;word_key;italian_word;clue_language;clue_column;clue;user_answer;is_correct;error_type;similarity_score;confused_with;task_attempt_number;is_first_try_correct;example
20260728_104250;2026-07-28T10:43:54;14;vita;Vita;İngilizce;İngilizcesi;Life;vita;True;correct;1.0;;1;True;Ha avuto una vita difficile, tra Mattie e problemi familiari
20260728_104250;2026-07-28T10:44:05;15;volere;Volere;Türkçe;Türkçesi;İstemek;volere;True;correct;1.0;;1;True;Voglio imparare l’italiano
20260728_104250;2026-07-28T10:44:12;16;rendere;Rendere;Türkçe;Türkçesi;Hale getirmek;rendere;True;correct;1.0;;1;True;Voglio rendere felice la mia ragazza
20260728_104250;2026-07-28T10:44:17;17;qualcosa;Qualcosa;Türkçe;Türkçesi;Bir şey;qualcosa;True;correct;1.0;;1;True;Vorrei mangiare qualcosa
20260728_104250;2026-07-28T10:44:20;18;andare;Andare;İngilizce;İngilizcesi;To go;andare;True;correct;1.0;;1;True;Voglio andare in Italia
20260728_104250;2026-07-28T10:44:24;19;vorrei;Vorrei;Türkçe;Türkçesi;İsterdim / istiyorum;vorrei;True;correct;1.0;;1;True;Vorrei un biglietto per roma
20260728_104250;2026-07-28T10:44:28;20;parlare;Parlare;İngilizce;İngilizcesi;To speak;parlare;True;correct;1.0;;1;True;Parlo italiano con i miei amici
20260728_104250;2026-07-28T10:44:32;21;felice;Felice;İngilizce;İngilizcesi;Happy;felice;True;correct;1.0;;1;True;Sono felice quando viaggio con la mia ragazza
20260728_104250;2026-07-28T10:44:35;22;felice;Felice;Türkçe;Türkçesi;Mutlu;felice;True;correct;1.0;;1;True;Sono felice quando viaggio con la mia ragazza
20260728_104250;2026-07-28T10:44:43;23;dovere;Dovere;İngilizce;İngilizcesi;Must/ to have to;dovere;True;correct;1.0;;1;True;Devo studiare oggi
20260728_104250;2026-07-28T10:44:50;24;difficile;Difficile;Türkçe;Türkçesi;Zor;difficile;True;correct;1.0;;1;True;Parlare italiano non e difficile
20260728_104250;2026-07-28T10:44:53;25;cambiare;Cambiare;İngilizce;İngilizcesi;To change;cambiare;True;correct;1.0;;1;True;Voglio cambiare la mia vita
20260728_104250;2026-07-28T10:45:04;26;mezzo di trasporto;Mezzo di trasporto;Türkçe;Türkçesi;Ulaşım Aracı;mezzo di trasporto;True;correct;1.0;;1;True;Il treno e’ il mio mezzo di trasporto preferito
20260728_104250;2026-07-28T10:45:08;27;prendere;Prendere;Türkçe;Türkçesi;Almak/Binmek;prendere;True;correct;1.0;;1;True;Prendo l’autobus ogni mattina
20260728_104250;2026-07-28T10:45:11;28;volere;Volere;İngilizce;İngilizcesi;To want;volere;True;correct;1.0;;1;True;Voglio imparare l’italiano
20260728_104250;2026-07-28T10:45:15;29;potere;Potere;Türkçe;Türkçesi;Yapabilmek;potere;True;correct;1.0;;1;True;Posso parlare un podi italiano
20260728_104250;2026-07-28T10:45:19;30;senza;Senza;İngilizce;İngilizcesi;Without;senza;True;correct;1.0;;1;True;Non posso vivere senza la mia famiglia
20260728_104250;2026-07-28T10:45:34;31;sapere;Sapere;İngilizce;İngilizcesi;To know;sapere;True;correct;1.0;;1;True;Non so parlare bene italiano
20260728_104250;2026-07-28T10:45:39;32;dovere;Dovere;Türkçe;Türkçesi;Zorunda olmak;dovere;True;correct;1.0;;1;True;Devo studiare oggi
20260728_104250;2026-07-28T10:45:42;33;vivere;Vivere;İngilizce;İngilizcesi;To live;vivere;True;correct;1.0;;1;True;Suo fratello adesso vive a Londra
20260728_104250;2026-07-28T10:46:01;34;mezzo di trasporto;Mezzo di trasporto;İngilizce;İngilizcesi;Transportation;mezzo di trasporto;True;correct;1.0;;1;True;Il treno e’ il mio mezzo di trasporto preferito
20260728_104250;2026-07-28T10:46:04;35;andare;Andare;Türkçe;Türkçesi;Gitmek;andare;True;correct;1.0;;1;True;Voglio andare in Italia
20260728_104250;2026-07-28T10:46:07;36;cambiare;Cambiare;Türkçe;Türkçesi;Değiştirmek / Değişmek;cambiare;True;correct;1.0;;1;True;Voglio cambiare la mia vita
20260728_104250;2026-07-28T10:46:10;37;avere;Avere;Türkçe;Türkçesi;Sahip olmak;avere;True;correct;1.0;;1;True;Ho una macchina fotografica
20260728_104250;2026-07-28T10:46:16;38;qualcosa;Qualcosa;İngilizce;İngilizcesi;Something;qualcosa;True;correct;1.0;;1;True;Vorrei mangiare qualcosa
20260728_104250;2026-07-28T10:46:20;39;facile;Facile;Türkçe;Türkçesi;Kolay;facile;True;correct;1.0;;1;True;Questo esercizio e’ facile
20260728_104250;2026-07-28T10:46:27;40;diverso;Diverso;İngilizce;İngilizcesi;Different/various;diverso;True;correct;1.0;;1;True;Ho visitato diverso città in Italia
20260728_104250;2026-07-28T10:46:32;41;facile;Facile;İngilizce;İngilizcesi;Easy;facile;True;correct;1.0;;1;True;Questo esercizio e’ facile
20260728_104250;2026-07-28T10:46:35;42;avere;Avere;İngilizce;İngilizcesi;To have;avere;True;correct;1.0;;1;True;Ho una macchina fotografica
