session_id;answered_at;attempt_order;word_key;italian_word;clue_language;clue_column;clue;user_answer;is_correct;error_type;similarity_score;confused_with;task_attempt_number;is_first_try_correct;example
20260722_171233;2026-07-22T17:17:17;30;chiedere;Chiedere;İngilizce;İngilizcesi;To ask / To request;chiedere;True;correct;1.0;;1;True;Vorrei chiedere un’informazione
20260722_171233;2026-07-22T17:17:22;31;cosi cosi;Cosi cosi;İngilizce;İngilizcesi;So-so;Cosi cosi;True;correct;1.0;;2;False;Come stai? Cosi cosi
20260722_171233;2026-07-22T17:17:24;32;bere;Bere;Türkçe;Türkçesi;İçmek;bere;True;correct;1.0;;1;True;Bevo molta acqua durante il giorno
20260722_171233;2026-07-22T17:17:30;33;i̇l più;İl più;Türkçe;Türkçesi;En / En Çok;il più;False;spelling_error;0.923;;3;False;Questo esercizio e il più difficile
20260722_171233;2026-07-22T17:18:07;34;quando;Quando;Türkçe;Türkçesi;Ne zaman / -dığında;quando;True;correct;1.0;;1;True;Quando vuoi mangiare e dove
20260722_171233;2026-07-22T17:18:11;35;perche;Perche;Türkçe;Türkçesi;Neden / Çünkü;peche;False;spelling_error;0.909;;1;False;Studio italiano perche andare in Italia
20260722_171233;2026-07-22T17:18:16;36;arrivare;Arrivare;İngilizce;İngilizcesi;Arrive;arrivare;True;correct;1.0;;1;True;Arrivo alla stazione alle nove
20260722_171233;2026-07-22T17:18:24;37;allo stesso tempo;Allo stesso tempo;Türkçe;Türkçesi;Aynı zamanda;allo stesso tempo;True;correct;1.0;;1;True;Studio e lavoro allo stesso tempo
20260722_171233;2026-07-22T17:18:27;38;soldi;Soldi;Türkçe;Türkçesi;Para;soldi;True;correct;1.0;;1;True;Non ho abbastanza soldi per viaggiare
20260722_171233;2026-07-22T17:18:31;39;mi piace;Mi piace;İngilizce;İngilizcesi;I like;mi piace;True;correct;1.0;;1;True;Mi piace fare fotografie quando viaggiare
20260722_171233;2026-07-22T17:18:34;40;sono di;Sono di;Türkçe;Türkçesi;….liyim / … denim;sono di;True;correct;1.0;;1;True;Sono di Lüleburgaz ma vivo a edirne
20260722_171233;2026-07-22T17:18:44;41;allo stesso tempo;Allo stesso tempo;İngilizce;İngilizcesi;At the same time;allo stesso tempo;True;correct;1.0;;3;False;Studio e lavoro allo stesso tempo
20260722_171233;2026-07-22T17:18:49;42;mi dispiace;Mi dispiace;İngilizce;İngilizcesi;I’m sorry;mi dispiace;True;correct;1.0;;1;True;Mi dispiace, oggi non posso venire
20260722_171233;2026-07-22T17:18:55;43;i̇l più;İl più;Türkçe;Türkçesi;En / En Çok;il più;False;spelling_error;0.923;;4;False;Questo esercizio e il più difficile
20260722_171233;2026-07-22T17:19:01;44;tornare;Tornare;Türkçe;Türkçesi;Dönmek / geri gelmek;tornare;True;correct;1.0;;1;True;Torno a casa dopo il lavoro
20260722_171233;2026-07-22T17:19:07;45;mattina;Mattina;İngilizce;İngilizcesi;Morning;mattina;True;correct;1.0;;1;True;Ogni mattina bevo un caffe
20260722_171233;2026-07-22T17:19:11;46;i̇l più;İl più;İngilizce;İngilizcesi;The most;İl più;True;correct;1.0;;3;False;Questo esercizio e il più difficile
20260722_171233;2026-07-22T17:19:21;47;solo;Solo;İngilizce;İngilizcesi;Only / Alone;solo;True;correct;1.0;;1;True;Oggi sono solo a casa
20260722_171233;2026-07-22T17:19:33;48;i̇l più;İl più;Türkçe;Türkçesi;En / En Çok;İl più;True;correct;1.0;;5;False;Questo esercizio e il più difficile
20260722_171233;2026-07-22T17:19:38;49;perche;Perche;Türkçe;Türkçesi;Neden / Çünkü;perche;True;correct;1.0;;2;False;Studio italiano perche andare in Italia
20260722_171233;2026-07-22T17:19:42;50;tenere;Tenere;İngilizce;İngilizcesi;To Hold / To Keep;tenere;True;correct;1.0;;1;True;Puoi tenere la mia borsa
