session_id;answered_at;attempt_order;word_key;italian_word;clue_language;clue_column;clue;user_answer;is_correct;error_type;similarity_score;confused_with;task_attempt_number;is_first_try_correct;example
20260802_160735;2026-08-02T16:09:04;18;ovviamente;Ovviamente;Türkçe;Türkçesi;Açıkçası / Elbette;ovviamente;True;correct;1.0;;1;True;Ovviamente voglio visitare Roma quando andrò in Italia
20260802_160735;2026-08-02T16:09:25;19;dai;Dai;Türkçe;Türkçesi;Haydi / Hadi ama;dai;True;correct;1.0;;1;True;Dai, andiamo al mare
20260802_160735;2026-08-02T16:09:28;20;dire;Dire;İngilizce;İngilizcesi;To say / To tell;dire;True;correct;1.0;;1;True;Puoi dire questa frase piu lentamente
20260802_160735;2026-08-02T16:09:31;21;scorsa;Scorsa;İngilizce;İngilizcesi;Last / Previous;scorsa;True;correct;1.0;;1;True;L’estate scorsa sono andato in Cappadocia
20260802_160735;2026-08-02T16:09:36;22;quanto;Quanto;İngilizce;İngilizcesi;How much / How many / As much as;quanto;True;correct;1.0;;1;True;Quanto costa questo corso di italiano
20260802_160735;2026-08-02T16:09:42;23;sperare;Sperare;Türkçe;Türkçesi;Ummak / Ümit etmek;sperare;True;correct;1.0;;1;True;Spero di andare in Italia l’anno prossimo
20260802_160735;2026-08-02T16:09:47;24;semplice;Semplice;Türkçe;Türkçesi;Basit / Sade;semplice;True;correct;1.0;;2;False;Questa frase e’ semplice da capire
20260802_160735;2026-08-02T16:09:51;25;dai;Dai;İngilizce;İngilizcesi;Come on / Go on;dai;True;correct;1.0;;1;True;Dai, andiamo al mare
20260802_160735;2026-08-02T16:09:55;26;quindi;Quindi;İngilizce;İngilizcesi;So / Therefore / Then;quindi;True;correct;1.0;;1;True;Sono stanco, quindi rimango a casa
20260802_160735;2026-08-02T16:10:01;27;puoi farmi;Puoi farmi;Türkçe;Türkçesi;Bana … yapabilir misin;puoi farmi;True;correct;1.0;;1;True;Puoi farmi un favore per favore
20260802_160735;2026-08-02T16:10:06;28;semplice;Semplice;İngilizce;İngilizcesi;Simple / Easy;semplice;True;correct;1.0;;1;True;Questa frase e’ semplice da capire
20260802_160735;2026-08-02T16:10:09;29;fino;Fino;Türkçe;Türkçesi;-e kadar / -a kadar;fino;True;correct;1.0;;1;True;Lavoro fine alle sei e poi torno a casa
20260802_160735;2026-08-02T16:10:15;30;anche se;Anche se;Türkçe;Türkçesi;Olsa bile / Her ne kadar;anche se;True;correct;1.0;;1;True;Anche se sono stanco, studio italiano e inglese
20260802_160735;2026-08-02T16:10:19;31;fino;Fino;İngilizce;İngilizcesi;Until / Up to / As far as;fino;True;correct;1.0;;1;True;Lavoro fine alle sei e poi torno a casa
